Time,Gill Electricity (kWh)
Fri Jun 14 2019 22:00:00 GMT-0700 (Pacific Daylight Time),27
Fri Jun 14 2019 21:45:00 GMT-0700 (Pacific Daylight Time),26
Fri Jun 14 2019 21:30:00 GMT-0700 (Pacific Daylight Time),27
Fri Jun 14 2019 21:15:00 GMT-0700 (Pacific Daylight Time),26
Fri Jun 14 2019 21:00:00 GMT-0700 (Pacific Daylight Time),26
Fri Jun 14 2019 20:45:00 GMT-0700 (Pacific Daylight Time),27
Fri Jun 14 2019 20:30:00 GMT-0700 (Pacific Daylight Time),26
Fri Jun 14 2019 20:15:00 GMT-0700 (Pacific Daylight Time),26
Fri Jun 14 2019 20:00:00 GMT-0700 (Pacific Daylight Time),25
Fri Jun 14 2019 19:45:00 GMT-0700 (Pacific Daylight Time),26
Fri Jun 14 2019 19:30:00 GMT-0700 (Pacific Daylight Time),28
Fri Jun 14 2019 19:15:00 GMT-0700 (Pacific Daylight Time),25
Fri Jun 14 2019 19:00:00 GMT-0700 (Pacific Daylight Time),26
Fri Jun 14 2019 18:45:00 GMT-0700 (Pacific Daylight Time),27
Fri Jun 14 2019 18:30:00 GMT-0700 (Pacific Daylight Time),27
Fri Jun 14 2019 18:15:00 GMT-0700 (Pacific Daylight Time),27
Fri Jun 14 2019 18:00:00 GMT-0700 (Pacific Daylight Time),28
Fri Jun 14 2019 17:45:00 GMT-0700 (Pacific Daylight Time),27
Fri Jun 14 2019 17:30:00 GMT-0700 (Pacific Daylight Time),28
Fri Jun 14 2019 17:15:00 GMT-0700 (Pacific Daylight Time),28
Fri Jun 14 2019 17:00:00 GMT-0700 (Pacific Daylight Time),30
Fri Jun 14 2019 16:45:00 GMT-0700 (Pacific Daylight Time),28
Fri Jun 14 2019 16:30:00 GMT-0700 (Pacific Daylight Time),31
Fri Jun 14 2019 16:15:00 GMT-0700 (Pacific Daylight Time),30
Fri Jun 14 2019 16:00:00 GMT-0700 (Pacific Daylight Time),31
Fri Jun 14 2019 15:45:00 GMT-0700 (Pacific Daylight Time),34
Fri Jun 14 2019 15:30:00 GMT-0700 (Pacific Daylight Time),33
Fri Jun 14 2019 15:15:00 GMT-0700 (Pacific Daylight Time),31
Fri Jun 14 2019 15:00:00 GMT-0700 (Pacific Daylight Time),31
Fri Jun 14 2019 14:45:00 GMT-0700 (Pacific Daylight Time),32
Fri Jun 14 2019 14:30:00 GMT-0700 (Pacific Daylight Time),33
Fri Jun 14 2019 14:15:00 GMT-0700 (Pacific Daylight Time),33
Fri Jun 14 2019 14:00:00 GMT-0700 (Pacific Daylight Time),33
Fri Jun 14 2019 13:45:00 GMT-0700 (Pacific Daylight Time),31
Fri Jun 14 2019 13:30:00 GMT-0700 (Pacific Daylight Time),33
Fri Jun 14 2019 13:15:00 GMT-0700 (Pacific Daylight Time),33
Fri Jun 14 2019 13:00:00 GMT-0700 (Pacific Daylight Time),32
Fri Jun 14 2019 12:45:00 GMT-0700 (Pacific Daylight Time),33
Fri Jun 14 2019 12:30:00 GMT-0700 (Pacific Daylight Time),31
Fri Jun 14 2019 12:15:00 GMT-0700 (Pacific Daylight Time),32
Fri Jun 14 2019 12:00:00 GMT-0700 (Pacific Daylight Time),32
Fri Jun 14 2019 11:45:00 GMT-0700 (Pacific Daylight Time),33
Fri Jun 14 2019 11:30:00 GMT-0700 (Pacific Daylight Time),33
Fri Jun 14 2019 11:15:00 GMT-0700 (Pacific Daylight Time),33
Fri Jun 14 2019 11:00:00 GMT-0700 (Pacific Daylight Time),33
Fri Jun 14 2019 10:45:00 GMT-0700 (Pacific Daylight Time),34
Fri Jun 14 2019 10:30:00 GMT-0700 (Pacific Daylight Time),31
Fri Jun 14 2019 10:15:00 GMT-0700 (Pacific Daylight Time),33
Fri Jun 14 2019 10:00:00 GMT-0700 (Pacific Daylight Time),32
Fri Jun 14 2019 09:45:00 GMT-0700 (Pacific Daylight Time),32
Fri Jun 14 2019 09:30:00 GMT-0700 (Pacific Daylight Time),30
Fri Jun 14 2019 09:15:00 GMT-0700 (Pacific Daylight Time),30
Fri Jun 14 2019 09:00:00 GMT-0700 (Pacific Daylight Time),31
Fri Jun 14 2019 08:45:00 GMT-0700 (Pacific Daylight Time),31
Fri Jun 14 2019 08:30:00 GMT-0700 (Pacific Daylight Time),29
Fri Jun 14 2019 08:15:00 GMT-0700 (Pacific Daylight Time),26
Fri Jun 14 2019 08:00:00 GMT-0700 (Pacific Daylight Time),25
Fri Jun 14 2019 07:45:00 GMT-0700 (Pacific Daylight Time),26
Fri Jun 14 2019 07:30:00 GMT-0700 (Pacific Daylight Time),26
Fri Jun 14 2019 07:15:00 GMT-0700 (Pacific Daylight Time),24
Fri Jun 14 2019 07:00:00 GMT-0700 (Pacific Daylight Time),23
Fri Jun 14 2019 06:45:00 GMT-0700 (Pacific Daylight Time),25
Fri Jun 14 2019 06:30:00 GMT-0700 (Pacific Daylight Time),23
Fri Jun 14 2019 06:15:00 GMT-0700 (Pacific Daylight Time),23
Fri Jun 14 2019 06:00:00 GMT-0700 (Pacific Daylight Time),24
Fri Jun 14 2019 05:45:00 GMT-0700 (Pacific Daylight Time),24
Fri Jun 14 2019 05:30:00 GMT-0700 (Pacific Daylight Time),24
Fri Jun 14 2019 05:15:00 GMT-0700 (Pacific Daylight Time),24
Fri Jun 14 2019 05:00:00 GMT-0700 (Pacific Daylight Time),24
Fri Jun 14 2019 04:45:00 GMT-0700 (Pacific Daylight Time),24
Fri Jun 14 2019 04:30:00 GMT-0700 (Pacific Daylight Time),25
Fri Jun 14 2019 04:15:00 GMT-0700 (Pacific Daylight Time),24
Fri Jun 14 2019 04:00:00 GMT-0700 (Pacific Daylight Time),24
Fri Jun 14 2019 03:45:00 GMT-0700 (Pacific Daylight Time),26
Fri Jun 14 2019 03:30:00 GMT-0700 (Pacific Daylight Time),27
Fri Jun 14 2019 03:15:00 GMT-0700 (Pacific Daylight Time),25
Fri Jun 14 2019 03:00:00 GMT-0700 (Pacific Daylight Time),20
Fri Jun 14 2019 02:45:00 GMT-0700 (Pacific Daylight Time),21
Fri Jun 14 2019 02:30:00 GMT-0700 (Pacific Daylight Time),21
Fri Jun 14 2019 02:15:00 GMT-0700 (Pacific Daylight Time),21
Fri Jun 14 2019 02:00:00 GMT-0700 (Pacific Daylight Time),22
Fri Jun 14 2019 01:45:00 GMT-0700 (Pacific Daylight Time),21
Fri Jun 14 2019 01:30:00 GMT-0700 (Pacific Daylight Time),22
Fri Jun 14 2019 01:15:00 GMT-0700 (Pacific Daylight Time),20
Fri Jun 14 2019 01:00:00 GMT-0700 (Pacific Daylight Time),21
Fri Jun 14 2019 00:45:00 GMT-0700 (Pacific Daylight Time),21
Fri Jun 14 2019 00:30:00 GMT-0700 (Pacific Daylight Time),22
Fri Jun 14 2019 00:15:00 GMT-0700 (Pacific Daylight Time),20
Fri Jun 14 2019 00:00:00 GMT-0700 (Pacific Daylight Time),20
Thu Jun 13 2019 23:45:00 GMT-0700 (Pacific Daylight Time),21
Thu Jun 13 2019 23:30:00 GMT-0700 (Pacific Daylight Time),21
Thu Jun 13 2019 23:15:00 GMT-0700 (Pacific Daylight Time),20
Thu Jun 13 2019 23:00:00 GMT-0700 (Pacific Daylight Time),21
Thu Jun 13 2019 22:45:00 GMT-0700 (Pacific Daylight Time),22
Thu Jun 13 2019 22:30:00 GMT-0700 (Pacific Daylight Time),22
Thu Jun 13 2019 22:15:00 GMT-0700 (Pacific Daylight Time),21
Thu Jun 13 2019 22:00:00 GMT-0700 (Pacific Daylight Time),25
Thu Jun 13 2019 21:45:00 GMT-0700 (Pacific Daylight Time),29
Thu Jun 13 2019 21:30:00 GMT-0700 (Pacific Daylight Time),29
Thu Jun 13 2019 21:15:00 GMT-0700 (Pacific Daylight Time),29
Thu Jun 13 2019 21:00:00 GMT-0700 (Pacific Daylight Time),28
Thu Jun 13 2019 20:45:00 GMT-0700 (Pacific Daylight Time),30
Thu Jun 13 2019 20:30:00 GMT-0700 (Pacific Daylight Time),29
Thu Jun 13 2019 20:15:00 GMT-0700 (Pacific Daylight Time),29
Thu Jun 13 2019 20:00:00 GMT-0700 (Pacific Daylight Time),29
Thu Jun 13 2019 19:45:00 GMT-0700 (Pacific Daylight Time),29
Thu Jun 13 2019 19:30:00 GMT-0700 (Pacific Daylight Time),29
Thu Jun 13 2019 19:15:00 GMT-0700 (Pacific Daylight Time),30
Thu Jun 13 2019 19:00:00 GMT-0700 (Pacific Daylight Time),28
Thu Jun 13 2019 18:45:00 GMT-0700 (Pacific Daylight Time),29
Thu Jun 13 2019 18:30:00 GMT-0700 (Pacific Daylight Time),30
Thu Jun 13 2019 18:15:00 GMT-0700 (Pacific Daylight Time),29
Thu Jun 13 2019 18:00:00 GMT-0700 (Pacific Daylight Time),30
Thu Jun 13 2019 17:45:00 GMT-0700 (Pacific Daylight Time),30
Thu Jun 13 2019 17:30:00 GMT-0700 (Pacific Daylight Time),30
Thu Jun 13 2019 17:15:00 GMT-0700 (Pacific Daylight Time),31
Thu Jun 13 2019 17:00:00 GMT-0700 (Pacific Daylight Time),32
Thu Jun 13 2019 16:45:00 GMT-0700 (Pacific Daylight Time),34
Thu Jun 13 2019 16:30:00 GMT-0700 (Pacific Daylight Time),33
Thu Jun 13 2019 16:15:00 GMT-0700 (Pacific Daylight Time),33
Thu Jun 13 2019 16:00:00 GMT-0700 (Pacific Daylight Time),35
Thu Jun 13 2019 15:45:00 GMT-0700 (Pacific Daylight Time),34
Thu Jun 13 2019 15:30:00 GMT-0700 (Pacific Daylight Time),35
Thu Jun 13 2019 15:15:00 GMT-0700 (Pacific Daylight Time),35
Thu Jun 13 2019 15:00:00 GMT-0700 (Pacific Daylight Time),36
Thu Jun 13 2019 14:45:00 GMT-0700 (Pacific Daylight Time),36
Thu Jun 13 2019 14:30:00 GMT-0700 (Pacific Daylight Time),35
Thu Jun 13 2019 14:15:00 GMT-0700 (Pacific Daylight Time),36
Thu Jun 13 2019 14:00:00 GMT-0700 (Pacific Daylight Time),35
Thu Jun 13 2019 13:45:00 GMT-0700 (Pacific Daylight Time),35
Thu Jun 13 2019 13:30:00 GMT-0700 (Pacific Daylight Time),34
Thu Jun 13 2019 13:15:00 GMT-0700 (Pacific Daylight Time),35
Thu Jun 13 2019 13:00:00 GMT-0700 (Pacific Daylight Time),37
Thu Jun 13 2019 12:45:00 GMT-0700 (Pacific Daylight Time),36
Thu Jun 13 2019 12:30:00 GMT-0700 (Pacific Daylight Time),35
Thu Jun 13 2019 12:15:00 GMT-0700 (Pacific Daylight Time),34
Thu Jun 13 2019 12:00:00 GMT-0700 (Pacific Daylight Time),32
Thu Jun 13 2019 11:45:00 GMT-0700 (Pacific Daylight Time),32
Thu Jun 13 2019 11:30:00 GMT-0700 (Pacific Daylight Time),31
Thu Jun 13 2019 11:15:00 GMT-0700 (Pacific Daylight Time),31
Thu Jun 13 2019 11:00:00 GMT-0700 (Pacific Daylight Time),33
Thu Jun 13 2019 10:45:00 GMT-0700 (Pacific Daylight Time),31
Thu Jun 13 2019 10:30:00 GMT-0700 (Pacific Daylight Time),32
Thu Jun 13 2019 10:15:00 GMT-0700 (Pacific Daylight Time),36
Thu Jun 13 2019 10:00:00 GMT-0700 (Pacific Daylight Time),35
Thu Jun 13 2019 09:45:00 GMT-0700 (Pacific Daylight Time),35
Thu Jun 13 2019 09:30:00 GMT-0700 (Pacific Daylight Time),34
Thu Jun 13 2019 09:15:00 GMT-0700 (Pacific Daylight Time),34
Thu Jun 13 2019 09:00:00 GMT-0700 (Pacific Daylight Time),33
Thu Jun 13 2019 08:45:00 GMT-0700 (Pacific Daylight Time),32
Thu Jun 13 2019 08:30:00 GMT-0700 (Pacific Daylight Time),33
Thu Jun 13 2019 08:15:00 GMT-0700 (Pacific Daylight Time),30
Thu Jun 13 2019 08:00:00 GMT-0700 (Pacific Daylight Time),29
Thu Jun 13 2019 07:45:00 GMT-0700 (Pacific Daylight Time),28
Thu Jun 13 2019 07:30:00 GMT-0700 (Pacific Daylight Time),28
Thu Jun 13 2019 07:15:00 GMT-0700 (Pacific Daylight Time),29
Thu Jun 13 2019 07:00:00 GMT-0700 (Pacific Daylight Time),26
Thu Jun 13 2019 06:45:00 GMT-0700 (Pacific Daylight Time),27
Thu Jun 13 2019 06:30:00 GMT-0700 (Pacific Daylight Time),27
Thu Jun 13 2019 06:15:00 GMT-0700 (Pacific Daylight Time),26
Thu Jun 13 2019 06:00:00 GMT-0700 (Pacific Daylight Time),26
Thu Jun 13 2019 05:45:00 GMT-0700 (Pacific Daylight Time),28
Thu Jun 13 2019 05:30:00 GMT-0700 (Pacific Daylight Time),28
Thu Jun 13 2019 05:15:00 GMT-0700 (Pacific Daylight Time),28
Thu Jun 13 2019 05:00:00 GMT-0700 (Pacific Daylight Time),27
Thu Jun 13 2019 04:45:00 GMT-0700 (Pacific Daylight Time),28
Thu Jun 13 2019 04:30:00 GMT-0700 (Pacific Daylight Time),23
Thu Jun 13 2019 04:15:00 GMT-0700 (Pacific Daylight Time),25
Thu Jun 13 2019 04:00:00 GMT-0700 (Pacific Daylight Time),24
Thu Jun 13 2019 03:45:00 GMT-0700 (Pacific Daylight Time),23
Thu Jun 13 2019 03:30:00 GMT-0700 (Pacific Daylight Time),25
Thu Jun 13 2019 03:15:00 GMT-0700 (Pacific Daylight Time),23
Thu Jun 13 2019 03:00:00 GMT-0700 (Pacific Daylight Time),18
Thu Jun 13 2019 02:45:00 GMT-0700 (Pacific Daylight Time),18
Thu Jun 13 2019 02:30:00 GMT-0700 (Pacific Daylight Time),18
Thu Jun 13 2019 02:15:00 GMT-0700 (Pacific Daylight Time),17
Thu Jun 13 2019 02:00:00 GMT-0700 (Pacific Daylight Time),18
Thu Jun 13 2019 01:45:00 GMT-0700 (Pacific Daylight Time),17
Thu Jun 13 2019 01:30:00 GMT-0700 (Pacific Daylight Time),18
Thu Jun 13 2019 01:15:00 GMT-0700 (Pacific Daylight Time),18
Thu Jun 13 2019 01:00:00 GMT-0700 (Pacific Daylight Time),19
Thu Jun 13 2019 00:45:00 GMT-0700 (Pacific Daylight Time),18
Thu Jun 13 2019 00:30:00 GMT-0700 (Pacific Daylight Time),18
Thu Jun 13 2019 00:15:00 GMT-0700 (Pacific Daylight Time),18
Thu Jun 13 2019 00:00:00 GMT-0700 (Pacific Daylight Time),19
Wed Jun 12 2019 23:45:00 GMT-0700 (Pacific Daylight Time),18
Wed Jun 12 2019 23:30:00 GMT-0700 (Pacific Daylight Time),18
Wed Jun 12 2019 23:15:00 GMT-0700 (Pacific Daylight Time),19
Wed Jun 12 2019 23:00:00 GMT-0700 (Pacific Daylight Time),18
Wed Jun 12 2019 22:45:00 GMT-0700 (Pacific Daylight Time),19
Wed Jun 12 2019 22:30:00 GMT-0700 (Pacific Daylight Time),19
Wed Jun 12 2019 22:15:00 GMT-0700 (Pacific Daylight Time),19
Wed Jun 12 2019 22:00:00 GMT-0700 (Pacific Daylight Time),26
Wed Jun 12 2019 21:45:00 GMT-0700 (Pacific Daylight Time),25
Wed Jun 12 2019 21:30:00 GMT-0700 (Pacific Daylight Time),25
Wed Jun 12 2019 21:15:00 GMT-0700 (Pacific Daylight Time),24
Wed Jun 12 2019 21:00:00 GMT-0700 (Pacific Daylight Time),26
Wed Jun 12 2019 20:45:00 GMT-0700 (Pacific Daylight Time),24
Wed Jun 12 2019 20:30:00 GMT-0700 (Pacific Daylight Time),25
Wed Jun 12 2019 20:15:00 GMT-0700 (Pacific Daylight Time),24
Wed Jun 12 2019 20:00:00 GMT-0700 (Pacific Daylight Time),25
Wed Jun 12 2019 19:45:00 GMT-0700 (Pacific Daylight Time),24
Wed Jun 12 2019 19:30:00 GMT-0700 (Pacific Daylight Time),26
Wed Jun 12 2019 19:15:00 GMT-0700 (Pacific Daylight Time),25
Wed Jun 12 2019 19:00:00 GMT-0700 (Pacific Daylight Time),25
Wed Jun 12 2019 18:45:00 GMT-0700 (Pacific Daylight Time),26
Wed Jun 12 2019 18:30:00 GMT-0700 (Pacific Daylight Time),26
Wed Jun 12 2019 18:15:00 GMT-0700 (Pacific Daylight Time),26
Wed Jun 12 2019 18:00:00 GMT-0700 (Pacific Daylight Time),26
Wed Jun 12 2019 17:45:00 GMT-0700 (Pacific Daylight Time),26
Wed Jun 12 2019 17:30:00 GMT-0700 (Pacific Daylight Time),28
Wed Jun 12 2019 17:15:00 GMT-0700 (Pacific Daylight Time),27
Wed Jun 12 2019 17:00:00 GMT-0700 (Pacific Daylight Time),29
Wed Jun 12 2019 16:45:00 GMT-0700 (Pacific Daylight Time),28
Wed Jun 12 2019 16:30:00 GMT-0700 (Pacific Daylight Time),30
Wed Jun 12 2019 16:15:00 GMT-0700 (Pacific Daylight Time),29
Wed Jun 12 2019 16:00:00 GMT-0700 (Pacific Daylight Time),30
Wed Jun 12 2019 15:45:00 GMT-0700 (Pacific Daylight Time),31
Wed Jun 12 2019 15:30:00 GMT-0700 (Pacific Daylight Time),32
Wed Jun 12 2019 15:15:00 GMT-0700 (Pacific Daylight Time),31
Wed Jun 12 2019 15:00:00 GMT-0700 (Pacific Daylight Time),30
Wed Jun 12 2019 14:45:00 GMT-0700 (Pacific Daylight Time),31
Wed Jun 12 2019 14:30:00 GMT-0700 (Pacific Daylight Time),32
Wed Jun 12 2019 14:15:00 GMT-0700 (Pacific Daylight Time),30
Wed Jun 12 2019 14:00:00 GMT-0700 (Pacific Daylight Time),32
Wed Jun 12 2019 13:45:00 GMT-0700 (Pacific Daylight Time),32
Wed Jun 12 2019 13:30:00 GMT-0700 (Pacific Daylight Time),31
Wed Jun 12 2019 13:15:00 GMT-0700 (Pacific Daylight Time),31
Wed Jun 12 2019 13:00:00 GMT-0700 (Pacific Daylight Time),32
Wed Jun 12 2019 12:45:00 GMT-0700 (Pacific Daylight Time),31
Wed Jun 12 2019 12:30:00 GMT-0700 (Pacific Daylight Time),31
Wed Jun 12 2019 12:15:00 GMT-0700 (Pacific Daylight Time),32
Wed Jun 12 2019 12:00:00 GMT-0700 (Pacific Daylight Time),32
Wed Jun 12 2019 11:45:00 GMT-0700 (Pacific Daylight Time),32
Wed Jun 12 2019 11:30:00 GMT-0700 (Pacific Daylight Time),32
Wed Jun 12 2019 11:15:00 GMT-0700 (Pacific Daylight Time),33
Wed Jun 12 2019 11:00:00 GMT-0700 (Pacific Daylight Time),32
Wed Jun 12 2019 10:45:00 GMT-0700 (Pacific Daylight Time),32
Wed Jun 12 2019 10:30:00 GMT-0700 (Pacific Daylight Time),34
Wed Jun 12 2019 10:15:00 GMT-0700 (Pacific Daylight Time),32
Wed Jun 12 2019 10:00:00 GMT-0700 (Pacific Daylight Time),32
Wed Jun 12 2019 09:45:00 GMT-0700 (Pacific Daylight Time),30
Wed Jun 12 2019 09:30:00 GMT-0700 (Pacific Daylight Time),29
Wed Jun 12 2019 09:15:00 GMT-0700 (Pacific Daylight Time),30
Wed Jun 12 2019 09:00:00 GMT-0700 (Pacific Daylight Time),31
Wed Jun 12 2019 08:45:00 GMT-0700 (Pacific Daylight Time),29
Wed Jun 12 2019 08:30:00 GMT-0700 (Pacific Daylight Time),27
Wed Jun 12 2019 08:15:00 GMT-0700 (Pacific Daylight Time),26
Wed Jun 12 2019 08:00:00 GMT-0700 (Pacific Daylight Time),27
Wed Jun 12 2019 07:45:00 GMT-0700 (Pacific Daylight Time),25
Wed Jun 12 2019 07:30:00 GMT-0700 (Pacific Daylight Time),24
Wed Jun 12 2019 07:15:00 GMT-0700 (Pacific Daylight Time),23
Wed Jun 12 2019 07:00:00 GMT-0700 (Pacific Daylight Time),23
Wed Jun 12 2019 06:45:00 GMT-0700 (Pacific Daylight Time),25
Wed Jun 12 2019 06:30:00 GMT-0700 (Pacific Daylight Time),22
Wed Jun 12 2019 06:15:00 GMT-0700 (Pacific Daylight Time),22
Wed Jun 12 2019 06:00:00 GMT-0700 (Pacific Daylight Time),22
Wed Jun 12 2019 05:45:00 GMT-0700 (Pacific Daylight Time),25
Wed Jun 12 2019 05:30:00 GMT-0700 (Pacific Daylight Time),22
Wed Jun 12 2019 05:15:00 GMT-0700 (Pacific Daylight Time),23
Wed Jun 12 2019 05:00:00 GMT-0700 (Pacific Daylight Time),24
Wed Jun 12 2019 04:45:00 GMT-0700 (Pacific Daylight Time),25
Wed Jun 12 2019 04:30:00 GMT-0700 (Pacific Daylight Time),23
Wed Jun 12 2019 04:15:00 GMT-0700 (Pacific Daylight Time),23
Wed Jun 12 2019 04:00:00 GMT-0700 (Pacific Daylight Time),22
Wed Jun 12 2019 03:45:00 GMT-0700 (Pacific Daylight Time),24
Wed Jun 12 2019 03:30:00 GMT-0700 (Pacific Daylight Time),23
Wed Jun 12 2019 03:15:00 GMT-0700 (Pacific Daylight Time),22
Wed Jun 12 2019 03:00:00 GMT-0700 (Pacific Daylight Time),17
Wed Jun 12 2019 02:45:00 GMT-0700 (Pacific Daylight Time),16
Wed Jun 12 2019 02:30:00 GMT-0700 (Pacific Daylight Time),17
Wed Jun 12 2019 02:15:00 GMT-0700 (Pacific Daylight Time),16
Wed Jun 12 2019 02:00:00 GMT-0700 (Pacific Daylight Time),16
Wed Jun 12 2019 01:45:00 GMT-0700 (Pacific Daylight Time),16
Wed Jun 12 2019 01:30:00 GMT-0700 (Pacific Daylight Time),17
Wed Jun 12 2019 01:15:00 GMT-0700 (Pacific Daylight Time),16
Wed Jun 12 2019 01:00:00 GMT-0700 (Pacific Daylight Time),17
Wed Jun 12 2019 00:45:00 GMT-0700 (Pacific Daylight Time),18
Wed Jun 12 2019 00:30:00 GMT-0700 (Pacific Daylight Time),16
Wed Jun 12 2019 00:15:00 GMT-0700 (Pacific Daylight Time),17
Wed Jun 12 2019 00:00:00 GMT-0700 (Pacific Daylight Time),17
Tue Jun 11 2019 23:45:00 GMT-0700 (Pacific Daylight Time),18
Tue Jun 11 2019 23:30:00 GMT-0700 (Pacific Daylight Time),18
Tue Jun 11 2019 23:15:00 GMT-0700 (Pacific Daylight Time),19
Tue Jun 11 2019 23:00:00 GMT-0700 (Pacific Daylight Time),17
Tue Jun 11 2019 22:45:00 GMT-0700 (Pacific Daylight Time),18
Tue Jun 11 2019 22:30:00 GMT-0700 (Pacific Daylight Time),17
Tue Jun 11 2019 22:15:00 GMT-0700 (Pacific Daylight Time),17
Tue Jun 11 2019 22:00:00 GMT-0700 (Pacific Daylight Time),24
Tue Jun 11 2019 21:45:00 GMT-0700 (Pacific Daylight Time),24
Tue Jun 11 2019 21:30:00 GMT-0700 (Pacific Daylight Time),25
Tue Jun 11 2019 21:15:00 GMT-0700 (Pacific Daylight Time),24
Tue Jun 11 2019 21:00:00 GMT-0700 (Pacific Daylight Time),24
Tue Jun 11 2019 20:45:00 GMT-0700 (Pacific Daylight Time),24
Tue Jun 11 2019 20:30:00 GMT-0700 (Pacific Daylight Time),24
Tue Jun 11 2019 20:15:00 GMT-0700 (Pacific Daylight Time),24
Tue Jun 11 2019 20:00:00 GMT-0700 (Pacific Daylight Time),26
Tue Jun 11 2019 19:45:00 GMT-0700 (Pacific Daylight Time),25
Tue Jun 11 2019 19:30:00 GMT-0700 (Pacific Daylight Time),24
Tue Jun 11 2019 19:15:00 GMT-0700 (Pacific Daylight Time),25
Tue Jun 11 2019 19:00:00 GMT-0700 (Pacific Daylight Time),25
Tue Jun 11 2019 18:45:00 GMT-0700 (Pacific Daylight Time),26
Tue Jun 11 2019 18:30:00 GMT-0700 (Pacific Daylight Time),25
Tue Jun 11 2019 18:15:00 GMT-0700 (Pacific Daylight Time),27
Tue Jun 11 2019 18:00:00 GMT-0700 (Pacific Daylight Time),26
Tue Jun 11 2019 17:45:00 GMT-0700 (Pacific Daylight Time),26
Tue Jun 11 2019 17:30:00 GMT-0700 (Pacific Daylight Time),28
Tue Jun 11 2019 17:15:00 GMT-0700 (Pacific Daylight Time),28
Tue Jun 11 2019 17:00:00 GMT-0700 (Pacific Daylight Time),29
Tue Jun 11 2019 16:45:00 GMT-0700 (Pacific Daylight Time),29
Tue Jun 11 2019 16:30:00 GMT-0700 (Pacific Daylight Time),31
Tue Jun 11 2019 16:15:00 GMT-0700 (Pacific Daylight Time),30
Tue Jun 11 2019 16:00:00 GMT-0700 (Pacific Daylight Time),31
Tue Jun 11 2019 15:45:00 GMT-0700 (Pacific Daylight Time),31
Tue Jun 11 2019 15:30:00 GMT-0700 (Pacific Daylight Time),30
Tue Jun 11 2019 15:15:00 GMT-0700 (Pacific Daylight Time),32
Tue Jun 11 2019 15:00:00 GMT-0700 (Pacific Daylight Time),31
Tue Jun 11 2019 14:45:00 GMT-0700 (Pacific Daylight Time),32
Tue Jun 11 2019 14:30:00 GMT-0700 (Pacific Daylight Time),31
Tue Jun 11 2019 14:15:00 GMT-0700 (Pacific Daylight Time),32
Tue Jun 11 2019 14:00:00 GMT-0700 (Pacific Daylight Time),32
Tue Jun 11 2019 13:45:00 GMT-0700 (Pacific Daylight Time),31
Tue Jun 11 2019 13:30:00 GMT-0700 (Pacific Daylight Time),34
Tue Jun 11 2019 13:15:00 GMT-0700 (Pacific Daylight Time),33
Tue Jun 11 2019 13:00:00 GMT-0700 (Pacific Daylight Time),34
Tue Jun 11 2019 12:45:00 GMT-0700 (Pacific Daylight Time),30
Tue Jun 11 2019 12:30:00 GMT-0700 (Pacific Daylight Time),32
Tue Jun 11 2019 12:15:00 GMT-0700 (Pacific Daylight Time),32
Tue Jun 11 2019 12:00:00 GMT-0700 (Pacific Daylight Time),31
Tue Jun 11 2019 11:45:00 GMT-0700 (Pacific Daylight Time),32
Tue Jun 11 2019 11:30:00 GMT-0700 (Pacific Daylight Time),32
Tue Jun 11 2019 11:15:00 GMT-0700 (Pacific Daylight Time),32
Tue Jun 11 2019 11:00:00 GMT-0700 (Pacific Daylight Time),32
Tue Jun 11 2019 10:45:00 GMT-0700 (Pacific Daylight Time),31
Tue Jun 11 2019 10:30:00 GMT-0700 (Pacific Daylight Time),32
Tue Jun 11 2019 10:15:00 GMT-0700 (Pacific Daylight Time),31
Tue Jun 11 2019 10:00:00 GMT-0700 (Pacific Daylight Time),30
Tue Jun 11 2019 09:45:00 GMT-0700 (Pacific Daylight Time),30
Tue Jun 11 2019 09:30:00 GMT-0700 (Pacific Daylight Time),31
Tue Jun 11 2019 09:15:00 GMT-0700 (Pacific Daylight Time),27
Tue Jun 11 2019 09:00:00 GMT-0700 (Pacific Daylight Time),28
Tue Jun 11 2019 08:45:00 GMT-0700 (Pacific Daylight Time),28
Tue Jun 11 2019 08:30:00 GMT-0700 (Pacific Daylight Time),25
Tue Jun 11 2019 08:15:00 GMT-0700 (Pacific Daylight Time),26
Tue Jun 11 2019 08:00:00 GMT-0700 (Pacific Daylight Time),26
Tue Jun 11 2019 07:45:00 GMT-0700 (Pacific Daylight Time),24
Tue Jun 11 2019 07:30:00 GMT-0700 (Pacific Daylight Time),22
Tue Jun 11 2019 07:15:00 GMT-0700 (Pacific Daylight Time),22
Tue Jun 11 2019 07:00:00 GMT-0700 (Pacific Daylight Time),24
Tue Jun 11 2019 06:45:00 GMT-0700 (Pacific Daylight Time),22
Tue Jun 11 2019 06:30:00 GMT-0700 (Pacific Daylight Time),22
Tue Jun 11 2019 06:15:00 GMT-0700 (Pacific Daylight Time),22
Tue Jun 11 2019 06:00:00 GMT-0700 (Pacific Daylight Time),23
Tue Jun 11 2019 05:45:00 GMT-0700 (Pacific Daylight Time),23
Tue Jun 11 2019 05:30:00 GMT-0700 (Pacific Daylight Time),23
Tue Jun 11 2019 05:15:00 GMT-0700 (Pacific Daylight Time),23
Tue Jun 11 2019 05:00:00 GMT-0700 (Pacific Daylight Time),25
Tue Jun 11 2019 04:45:00 GMT-0700 (Pacific Daylight Time),25
